,latitude,longitude
6553,37.51542,127.02244
6554,37.51549,127.0236
6555,37.51577,127.0267
6556,37.5151,127.02775
6557,37.51578,127.0294
6558,37.51533,127.03274
6559,37.51532,127.03692
6560,37.51561,127.03842
6561,37.51558,127.04054
6562,37.51537,127.04293
6563,37.51535,127.04336
6564,37.51564,127.04433
6565,37.51517,127.04746
6566,37.51518,127.04874
6567,37.51564,127.0494
6568,37.5155,127.05032
6569,37.51564,127.05271
6570,37.51569,127.05377
6571,37.51537,127.05847
6572,37.51547,127.06093
6573,37.51564,127.06172
6574,37.51558,127.06234
6575,37.51553,127.06327
6576,37.51577,127.06423
6577,37.51532,127.08115
6578,37.51574,127.10882
6579,37.51539,127.11095
6580,37.51538,127.11289
6581,37.51529,127.1155
6582,37.5153,127.13399
6583,37.51533,127.13902
6584,37.51685,126.83455
6585,37.51689,126.83659
6586,37.51673,126.83817
6587,37.51682,126.83922
6588,37.51665,126.84045
6589,37.51633,126.84649
6590,37.51699,126.84856
6591,37.5164,126.84942
6592,37.51649,126.85067
6593,37.51637,126.85195
6594,37.51672,126.85237
6595,37.51629,126.85428
6596,37.51668,126.85526
6597,37.51613,126.8573
6598,37.51636,126.8629
6599,37.51653,126.8636
6600,37.51664,126.86659
6601,37.51665,126.86727
6602,37.51646,126.87252
6603,37.51652,126.88437
6604,37.51652,126.88519
6605,37.51648,126.88918
6606,37.51698,126.89777
6607,37.51686,126.89826
6608,37.51627,126.90233
6609,37.51602,126.90477
6610,37.51648,126.90548
6611,37.51656,126.90644
6612,37.51645,126.91144
6613,37.51636,126.91256
6614,37.51653,126.91394
6615,37.51662,126.91469
6616,37.51632,126.91522
6617,37.51659,126.91648
6618,37.51665,126.91956
6619,37.51617,126.94412
6620,37.51693,126.98293
6621,37.5167,127.01185
6622,37.51636,127.01206
6623,37.51676,127.01664
6624,37.51607,127.01749
6625,37.51657,127.01812
6626,37.51646,127.01924
6627,37.51645,127.02078
6628,37.51679,127.0211
6629,37.51696,127.02204
6630,37.5161,127.02336
6631,37.51609,127.02548
6632,37.51677,127.02725
6633,37.51655,127.02857
6634,37.51674,127.03085
6635,37.51626,127.03157
6636,37.51643,127.03214
6637,37.51668,127.03304
6638,37.51625,127.03454
6639,37.5167,127.03619
6640,37.51686,127.03795
6641,37.51654,127.03859
6642,37.51601,127.04008
6643,37.51699,127.04104
6644,37.5167,127.04246
6645,37.5163,127.04444
6646,37.51664,127.04565
6647,37.51659,127.05123
6648,37.51661,127.05229
6649,37.51683,127.05343
6650,37.51649,127.06008
6651,37.51665,127.06152
6652,37.5165,127.06255
6653,37.51666,127.06342
6654,37.51668,127.06514
6655,37.51654,127.0661
6656,37.51629,127.07948
6657,37.51629,127.08447
6658,37.51691,127.10027
6659,37.5166,127.10488
6660,37.51669,127.11235
6661,37.5161,127.1145
6662,37.51661,127.13206
6663,37.51618,127.14957
6664,37.51745,126.83127
6665,37.51789,126.83262
6666,37.51738,126.8397
6667,37.51741,126.84161
6668,37.51755,126.84268
6669,37.51796,126.84594
6670,37.51745,126.84683
6671,37.51754,126.84806
6672,37.51724,126.8492
6673,37.51762,126.85003
6674,37.51721,126.85349
6675,37.517,126.85498
6676,37.5171,126.85706
6677,37.51766,126.85841
6678,37.51741,126.86583
6679,37.51793,126.86821
6680,37.51741,126.87248
6681,37.51771,126.87444
6682,37.51785,126.87596
6683,37.51768,126.88183
6684,37.51707,126.88335
6685,37.51709,126.88529
6686,37.51744,126.88765
6687,37.51721,126.88878
6688,37.51707,126.89083
6689,37.51712,126.89465
6690,37.51704,126.89811
6691,37.51711,126.9012
6692,37.5177,126.90227
6693,37.5171,126.90625
6694,37.51764,126.90744
6695,37.51716,126.90854
6696,37.51758,126.90929
6697,37.51741,126.91245
6698,37.51716,126.9138
6699,37.51753,126.91682
6700,37.51742,126.92968
6701,37.51745,126.93022
6702,37.51731,126.93138
6703,37.51751,126.93476
6704,37.5175,126.93503
6705,37.51784,126.97853
6706,37.51763,126.97917
6707,37.51772,126.9814
6708,37.51789,126.98285
6709,37.51768,126.98334
6710,37.51789,126.98543
6711,37.51732,126.98951
6712,37.51702,127.00813
6713,37.51704,127.01184
6714,37.51713,127.01285
6715,37.51771,127.01337
6716,37.51713,127.01542
6717,37.51717,127.01759
6718,37.51766,127.01895
6719,37.51758,127.01938
6720,37.51732,127.02037
6721,37.51776,127.0217
6722,37.51765,127.02273
6723,37.51736,127.02469
6724,37.51749,127.02588
6725,37.51762,127.02766
6726,37.51783,127.03033
6727,37.51727,127.0321
6728,37.51728,127.03623
6729,37.5173,127.03724
6730,37.51776,127.03852
6731,37.51794,127.03926
6732,37.51764,127.04003
6733,37.51725,127.04233
6734,37.51799,127.04489
6735,37.51796,127.04636
6736,37.5174,127.04727
6737,37.51726,127.04821
6738,37.51744,127.05091
6739,37.51755,127.05274
6740,37.51767,127.05339
6741,37.5173,127.05493
6742,37.51726,127.06063
6743,37.51771,127.06124
6744,37.51776,127.06285
6745,37.51745,127.06459
6746,37.51716,127.09061
6747,37.51751,127.10041
6748,37.5175,127.14373
6749,37.51892,126.83111
6750,37.5182,126.8339
6751,37.51872,126.83692
6752,37.51834,126.83816
6753,37.51864,126.83992
6754,37.51854,126.84028
6755,37.51883,126.84258
6756,37.51839,126.84367
6757,37.51836,126.8494
6758,37.51863,126.8505
6759,37.51831,126.85275
6760,37.5188,126.8636
6761,37.51888,126.87113
6762,37.51809,126.87244
6763,37.51822,126.87356
6764,37.51889,126.87481
6765,37.51845,126.87596
6766,37.51891,126.88328
6767,37.51841,126.88674
6768,37.51821,126.88788
6769,37.51894,126.88912
6770,37.51864,126.89021
6771,37.51812,126.89199
6772,37.51806,126.89223
6773,37.51828,126.8937
6774,37.51804,126.89423
6775,37.51863,126.89945
6776,37.51853,126.90089
6777,37.51846,126.90156
6778,37.51867,126.90235
6779,37.51824,126.90382
6780,37.51864,126.90533
6781,37.51831,126.90658
6782,37.5186,126.90789
6783,37.51841,126.90855
6784,37.51859,126.90946
6785,37.51845,126.91034
6786,37.51849,126.91432
6787,37.51847,126.92348
6788,37.51838,126.92482
6789,37.51837,126.93068
6790,37.51819,126.93292
6791,37.51876,126.97676
6792,37.51847,126.97754
6793,37.51855,126.97826
6794,37.51846,126.97922
6795,37.51898,126.98955
6796,37.51874,127.01211
6797,37.51845,127.01484
6798,37.51806,127.01711
6799,37.51838,127.01868
6800,37.51812,127.0198
6801,37.51855,127.02016
6802,37.51811,127.02144
6803,37.51899,127.02242
6804,37.51859,127.02384
6805,37.51858,127.02485
6806,37.51888,127.02866
6807,37.51859,127.02968
6808,37.51838,127.03081
6809,37.5183,127.03164
6810,37.51877,127.03209
6811,37.51842,127.03303
6812,37.51819,127.03691
6813,37.51868,127.03778
6814,37.51887,127.03899
6815,37.51856,127.03948
6816,37.51872,127.04023
6817,37.51804,127.04196
6818,37.51878,127.04252
6819,37.51855,127.04485
6820,37.51876,127.04558
6821,37.51887,127.04662
6822,37.51864,127.04759
6823,37.51865,127.04876
6824,37.5187,127.04952
6825,37.5187,127.05048
6826,37.5183,127.05389
6827,37.5185,127.0546
6828,37.51816,127.05579
6829,37.5185,127.0605
6830,37.51851,127.06123
6831,37.51829,127.0622
6832,37.51842,127.06446
6833,37.51839,127.10043
6834,37.51968,126.83176
6835,37.51982,126.83226
6836,37.51984,126.83574
6837,37.51968,126.83659
6838,37.51916,126.83717
6839,37.51951,126.83933
6840,37.5196,126.84109
6841,37.51996,126.84202
6842,37.51953,126.84479
6843,37.51963,126.84675
6844,37.51982,126.84772
6845,37.5194,126.84862
6846,37.51929,126.85
6847,37.5193,126.85077
6848,37.5195,126.85273
6849,37.51954,126.85434
6850,37.51905,126.8559
6851,37.51968,126.85666
6852,37.51985,126.85836
6853,37.51999,126.86027
6854,37.5193,126.86421
6855,37.51974,126.87047
6856,37.51973,126.87259
6857,37.51938,126.87379
6858,37.51992,126.87564
6859,37.51913,126.8762
6860,37.51968,126.88356
6861,37.51967,126.88482
6862,37.51946,126.8869
6863,37.51965,126.88704
6864,37.51905,126.889
6865,37.51918,126.88938
6866,37.51947,126.89009
6867,37.51946,126.89198
6868,37.51925,126.89367
6869,37.5195,126.89968
6870,37.51948,126.90064
6871,37.51918,126.902
6872,37.51918,126.90217
6873,37.51904,126.90358
6874,37.51924,126.90578
6875,37.51923,126.90606
6876,37.5192,126.90812
6877,37.51993,126.90978
6878,37.51947,126.91059
6879,37.51982,126.91158
6880,37.51959,126.91219
6881,37.5194,126.92045
6882,37.51956,126.9238
6883,37.51966,126.92963
6884,37.51914,126.93204
6885,37.51984,126.93309
6886,37.51946,126.93789
6887,37.51954,126.93804
6888,37.51992,126.96698
6889,37.51965,126.97002
6890,37.51912,126.97175
6891,37.51961,126.97475
6892,37.51954,126.97515
6893,37.51981,126.97668
6894,37.51921,126.97858
6895,37.51969,126.98059
6896,37.51942,126.99146
6897,37.5195,126.99264
6898,37.5191,127.01295
6899,37.51974,127.01408
6900,37.51993,127.01526
6901,37.51909,127.01793
6902,37.51917,127.01947
6903,37.51948,127.02035
6904,37.5194,127.02149
6905,37.51951,127.02377
6906,37.51968,127.02469
6907,37.51957,127.02558
6908,37.51982,127.02674
6909,37.51933,127.02798
6910,37.51927,127.02945
6911,37.51931,127.03175
6912,37.51901,127.03273
6913,37.51982,127.03348
6914,37.51974,127.03486
6915,37.51977,127.03766
6916,37.51972,127.03865
6917,37.51932,127.03954
6918,37.51927,127.04121
6919,37.51917,127.04332
6920,37.51952,127.04454
6921,37.51934,127.04503
6922,37.5196,127.04673
6923,37.51988,127.04803
6924,37.51983,127.04976
6925,37.51959,127.05081
6926,37.51902,127.05558
6927,37.51939,127.0564
6928,37.51948,127.05701
6929,37.51953,127.05887
6930,37.51934,127.06025
6931,37.51903,127.06361
6932,37.51994,127.10403
6933,37.51947,127.10723
6934,37.51975,127.1097
6935,37.51923,127.13328
6936,37.51939,127.13925
6937,37.52087,126.83061
6938,37.52069,126.83175
6939,37.52059,126.83253
6940,37.5207,126.83378
6941,37.52044,126.83559
6942,37.52042,126.83617
6943,37.52028,126.83723
6944,37.52045,126.83982
6945,37.52096,126.84108
6946,37.52021,126.84214
6947,37.52018,126.84357
6948,37.52032,126.84583
6949,37.52054,126.84664
6950,37.52049,126.84984
6951,37.52023,126.85049
6952,37.52066,126.85101
6953,37.52034,126.85298
6954,37.52062,126.85357
6955,37.52079,126.85559
6956,37.52095,126.85691
6957,37.5203,126.86135
6958,37.52054,126.863
6959,37.52013,126.86944
6960,37.52093,126.87072
6961,37.52075,126.87378
6962,37.52067,126.87502
6963,37.52039,126.87637
6964,37.52043,126.87803
6965,37.5202,126.88211
6966,37.52073,126.88375
6967,37.5201,126.88826
6968,37.52077,126.88957
6969,37.52073,126.89246
6970,37.52043,126.89379
6971,37.52032,126.89704
6972,37.52013,126.90087
6973,37.52085,126.90535
6974,37.52075,126.90668
6975,37.52086,126.90774
6976,37.52023,126.90868
6977,37.52034,126.90978
6978,37.52038,126.9103
6979,37.52053,126.91133
6980,37.52003,126.91206
6981,37.52093,126.92253
6982,37.52077,126.92857
6983,37.52043,126.93082
6984,37.52082,126.93452
6985,37.52035,126.9359
6986,37.52067,126.93639
6987,37.52053,126.93847
6988,37.52054,126.93953
6989,37.52097,126.96601
6990,37.52047,126.96733
6991,37.52018,126.96826
6992,37.52024,126.9692
6993,37.52044,126.97046
6994,37.52053,126.97522
6995,37.5203,126.977
6996,37.5204,126.99337
6997,37.52079,126.9952
6998,37.52002,127.0127
6999,37.52077,127.01365
7000,37.52011,127.01508
7001,37.5202,127.01926
7002,37.5203,127.02033
7003,37.52057,127.02126
7004,37.5205,127.02226
7005,37.52018,127.02362
7006,37.52044,127.02436
7007,37.52039,127.0254
7008,37.52056,127.02655
7009,37.5206,127.02832
7010,37.52069,127.03195
7011,37.52045,127.03242
7012,37.52031,127.03333
7013,37.52073,127.03674
7014,37.52051,127.03768
7015,37.52059,127.03839
7016,37.52023,127.03949
7017,37.52029,127.04363
7018,37.52066,127.04449
7019,37.52072,127.04638
7020,37.5201,127.04739
7021,37.52021,127.04842
7022,37.52021,127.05038
7023,37.52002,127.05249
7024,37.52032,127.0536
7025,37.52041,127.05531
7026,37.52086,127.059
7027,37.5206,127.10486
7028,37.52023,127.11193
7029,37.52,127.11246
7030,37.52023,127.11392
7031,37.52192,126.82685
7032,37.52199,126.82751
7033,37.52164,126.82899
7034,37.52118,126.8295
7035,37.52172,126.83063
7036,37.52107,126.83149
7037,37.52124,126.83282
7038,37.52148,126.83444
7039,37.5219,126.83579
7040,37.52109,126.83654
7041,37.52124,126.83842
7042,37.5216,126.8399
7043,37.52161,126.8414
7044,37.5213,126.84278
7045,37.5218,126.84407
7046,37.52193,126.84502
7047,37.52195,126.8468
7048,37.52114,126.84792
7049,37.52167,126.84862
7050,37.52165,126.85003
7051,37.52194,126.85534
7052,37.52112,126.85812
7053,37.52138,126.86057
7054,37.5211,126.86115
7055,37.52166,126.86227
7056,37.52114,126.86588
7057,37.52106,126.86861
7058,37.52111,126.87229
7059,37.52179,126.87395
7060,37.52154,126.87579
7061,37.52174,126.8771
7062,37.52102,126.882
7063,37.521,126.88213
7064,37.52173,126.88529
7065,37.52139,126.88753
7066,37.52169,126.88868
7067,37.52131,126.89096
7068,37.52144,126.89124
7069,37.52174,126.89667
7070,37.52151,126.8977
7071,37.52182,126.89813
7072,37.52159,126.89925
7073,37.52148,126.90037
7074,37.52135,126.90249
7075,37.52137,126.90369
7076,37.52128,126.90427
7077,37.5215,126.90533
7078,37.52105,126.9063
7079,37.52137,126.90737
7080,37.52162,126.90805
7081,37.52132,126.9094
7082,37.52106,126.91037
7083,37.52102,126.91158
7084,37.52153,126.91275
7085,37.52159,126.92451
7086,37.52154,126.9352
7087,37.52138,126.93853
7088,37.52181,126.96372
7089,37.52132,126.96498
7090,37.52172,126.96618
7091,37.52103,126.97174
7092,37.52139,126.97291
7093,37.52116,126.97443
7094,37.5216,126.97533
7095,37.52102,126.99083
7096,37.52178,126.99285
7097,37.52162,126.99383
7098,37.52197,126.99451
7099,37.52191,126.99572
7100,37.52143,126.99651
7101,37.52137,127.01268
7102,37.52174,127.01746
7103,37.52106,127.01943
7104,37.52169,127.02025
7105,37.52168,127.0216
7106,37.52155,127.02273
7107,37.52149,127.02359
7108,37.52163,127.02457
7109,37.52169,127.02585
7110,37.52141,127.02665
7111,37.52165,127.02926
7112,37.52121,127.03007
7113,37.52164,127.03131
7114,37.5212,127.0358
7115,37.52175,127.03752
7116,37.52139,127.03874
7117,37.52161,127.03978
7118,37.52175,127.04051
7119,37.5219,127.04135
7120,37.52178,127.04206
7121,37.52149,127.04366
7122,37.52161,127.04533
7123,37.5216,127.04663
7124,37.52101,127.04734
7125,37.52129,127.0482
7126,37.52131,127.04988
7127,37.52165,127.05054
7128,37.52125,127.05766
7129,37.52122,127.05996
7130,37.52154,127.10006
7131,37.52168,127.10452
7132,37.52174,127.10533
7133,37.52176,127.13377
7134,37.52253,126.82546
7135,37.52212,126.8299
7136,37.5224,126.83047
7137,37.52266,126.83107
7138,37.52202,126.83222
7139,37.52224,126.83388
7140,37.52277,126.83476
7141,37.52274,126.8369
7142,37.52248,126.83767
7143,37.52238,126.83866
7144,37.5224,126.83952
7145,37.52296,126.84117
7146,37.52226,126.84334
7147,37.5225,126.84455
7148,37.52274,126.84624
7149,37.52238,126.84764
7150,37.52279,126.84857
7151,37.52239,126.85076
7152,37.52213,126.85162
7153,37.52253,126.85254
7154,37.52251,126.85357
7155,37.52247,126.85444
7156,37.52253,126.85654
7157,37.52236,126.85798
7158,37.52268,126.85823
7159,37.5226,126.85949
7160,37.5229,126.8606
7161,37.52257,126.86125
7162,37.5222,126.86223
7163,37.52277,126.87297
7164,37.52241,126.87475
7165,37.52268,126.87574
7166,37.52203,126.87649
7167,37.52226,126.87722
7168,37.5228,126.88172
7169,37.52266,126.88293
7170,37.52245,126.88418
7171,37.52271,126.88564
7172,37.52259,126.88776
7173,37.52268,126.88876
7174,37.52268,126.88926
7175,37.52204,126.89137
7176,37.52292,126.89211
7177,37.52262,126.89648
7178,37.52208,126.89722
7179,37.52242,126.89817
7180,37.5224,126.89935
7181,37.52278,126.90047
7182,37.52294,126.9038
7183,37.52279,126.90469
7184,37.52218,126.90653
7185,37.52242,126.90721
7186,37.52232,126.90865
7187,37.52258,126.90955
7188,37.52219,126.91041
7189,37.52245,126.91143
7190,37.52267,126.91256
7191,37.52207,126.92457
7192,37.52208,126.93092
7193,37.52287,126.93186
7194,37.5229,126.93201
7195,37.52256,126.93424
7196,37.52228,126.93643
7197,37.52273,126.93772
7198,37.52295,126.95777
7199,37.52249,126.96347
7200,37.52214,126.96993
7201,37.5221,126.97121
7202,37.5226,126.97248
7203,37.52216,126.97326
7204,37.52228,126.99087
7205,37.52243,126.99249
7206,37.52249,126.99584
7207,37.52211,126.99647
7208,37.52279,126.99736
7209,37.52254,126.99836
7210,37.52285,127.00038
7211,37.52214,127.01997
7212,37.52293,127.02135
7213,37.52247,127.02344
7214,37.52254,127.02455
7215,37.52283,127.02583
7216,37.52234,127.02649
7217,37.52299,127.02768
7218,37.52209,127.02891
7219,37.5224,127.02951
7220,37.5226,127.03038
7221,37.52253,127.03134
7222,37.52261,127.03307
7223,37.52257,127.03411
7224,37.52236,127.03569
7225,37.52284,127.03727
7226,37.52209,127.03856
7227,37.5222,127.04031
7228,37.52221,127.04274
7229,37.52257,127.04334
7230,37.52222,127.04466
7231,37.52246,127.04649
7232,37.52269,127.04775
7233,37.52209,127.04893
7234,37.52274,127.04954
7235,37.52264,127.05183
7236,37.52222,127.05342
7237,37.52265,127.05527
7238,37.52282,127.05686
7239,37.52231,127.05709
7240,37.52209,127.10448
7241,37.52204,127.1073
7242,37.52242,127.13391
7243,37.52399,126.82845
7244,37.52302,126.83082
7245,37.52331,126.83173
7246,37.52333,126.83244
7247,37.52349,126.83353
7248,37.52331,126.83411
7249,37.52374,126.83531
7250,37.52379,126.83678
7251,37.52364,126.83945
7252,37.5235,126.84232
7253,37.52322,126.84322
7254,37.5232,126.84473
7255,37.5236,126.84608
7256,37.52352,126.84894
7257,37.52304,126.84993
7258,37.52336,126.8505
7259,37.52311,126.85254
7260,37.52335,126.85379
7261,37.52302,126.85456
7262,37.52349,126.85549
7263,37.52329,126.85744
7264,37.52394,126.85817
7265,37.52381,126.86191
7266,37.52311,126.86201
7267,37.52361,126.86348
7268,37.52367,126.86424
7269,37.52367,126.8651
7270,37.5234,126.86742
7271,37.5239,126.86871
7272,37.52344,126.87268
7273,37.52374,126.87393
7274,37.52333,126.87419
7275,37.52326,126.87616
7276,37.52381,126.88188
7277,37.5233,126.88246
7278,37.52321,126.88464
7279,37.52374,126.8869
7280,37.52316,126.88781
7281,37.52358,126.88824
7282,37.52367,126.8893
7283,37.52345,126.8907
7284,37.52352,126.89122
7285,37.52334,126.89307
7286,37.52336,126.89593
7287,37.52315,126.89651
7288,37.52354,126.8974
7289,37.52328,126.89829
7290,37.52351,126.89996
7291,37.5233,126.90027
7292,37.52323,126.90186
